pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BWP_Res	scaffold_8531	1	100000	0.1515151515151515	4	40	264	13596
BWP_Mig	scaffold_8531	1	100000	0.2130152456239412	4	1509	7084	390026
MP	scaffold_8531	1	100000	0.0	4	0	760	39140
HP	scaffold_8531	1	100000	NA	0	0	0	3150
BWP_Res	scaffold_8533	1	100000	0.4476190476190476	14	282	630	29136
BWP_Mig	scaffold_8533	1	100000	0.0726764500349406	1	104	1431	851410
MP	scaffold_8533	1	100000	NA	0	0	0	85690
HP	scaffold_8533	1	100000	NA	0	0	0	6765
BWP_Res	scaffold_8539	1	100000	NA	0	0	0	726
BWP_Mig	scaffold_8539	1	100000	NA	0	0	0	20801
MP	scaffold_8539	1	100000	NA	0	0	0	2090
HP	scaffold_8539	1	100000	0.6	1	9	15	150
BWP_Res	scaffold_8540	1	100000	0.1517996870109546	10	97	639	14937
BWP_Mig	scaffold_8540	1	100000	0.1003483952702702	11	1901	18944	427332
MP	scaffold_8540	1	100000	0.0873684210526315	10	166	1900	42940
HP	scaffold_8540	1	100000	0.0666666666666666	10	10	150	3390
BWP_Res	scaffold_8547	1	100000	0.4147727272727273	8	219	528	11748
BWP_Mig	scaffold_8547	1	100000	0.2098153679065978	9	3091	14732	336994
MP	scaffold_8547	1	100000	0.0	8	0	1520	33820
HP	scaffold_8547	1	100000	NA	0	0	0	2790
BWP_Res	scaffold_8552	1	100000	NA	0	0	0	792
BWP_Mig	scaffold_8552	1	100000	NA	0	0	0	22692
MP	scaffold_8552	1	100000	NA	0	0	0	2280
HP	scaffold_8552	1	100000	NA	0	0	0	180
BWP_Res	scaffold_8565	1	100000	NA	0	0	0	66
BWP_Mig	scaffold_8565	1	100000	NA	0	0	0	1891
MP	scaffold_8565	1	100000	NA	0	0	0	190
HP	scaffold_8565	1	100000	0.6	1	9	15	0
BWP_Res	scaffold_8575	1	100000	0.1801801801801801	4	40	222	9942
BWP_Mig	scaffold_8575	1	100000	0.0	2	0	3782	287432
MP	scaffold_8575	1	100000	0.4240837696335078	6	405	955	28305
HP	scaffold_8575	1	100000	0.1	6	9	90	2220
BWP_Res	scaffold_8582	1	100000	0.109090909090909	5	36	330	45078
BWP_Mig	scaffold_8582	1	100000	0.1016150065202126	7	1013	9969	1291039
MP	scaffold_8582	1	100000	0.3297157622739018	13	638	1935	128785
HP	scaffold_8582	1	100000	0.0	3	0	45	10275
BWP_Res	scaffold_8586	1	100000	NA	0	0	0	858
BWP_Mig	scaffold_8586	1	100000	NA	0	0	0	24583
MP	scaffold_8586	1	100000	NA	0	0	0	2470
HP	scaffold_8586	1	100000	NA	0	0	0	195
BWP_Res	scaffold_8589	1	100000	0.1767676767676767	3	35	198	9240
BWP_Mig	scaffold_8589	1	100000	0.164054684894965	4	984	5998	264415
MP	scaffold_8589	1	100000	0.2558139534883721	3	110	430	26740
HP	scaffold_8589	1	100000	NA	0	0	0	2145
BWP_Res	scaffold_8596	1	100000	NA	0	0	0	462
BWP_Mig	scaffold_8596	1	100000	NA	0	0	0	13237
MP	scaffold_8596	1	100000	NA	0	0	0	1330
HP	scaffold_8596	1	100000	NA	0	0	0	105
BWP_Res	scaffold_8598	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8598	1	100000	NA	0	0	0	9455
MP	scaffold_8598	1	100000	NA	0	0	0	950
HP	scaffold_8598	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8599	1	100000	0.2404040404040404	15	238	990	26598
BWP_Mig	scaffold_8599	1	100000	0.2479089056020243	11	3527	14227	776211
MP	scaffold_8599	1	100000	0.036144578313253	15	99	2739	76681
HP	scaffold_8599	1	100000	0.0933333333333333	10	14	150	6120
BWP_Res	scaffold_8603	1	100000	NA	0	0	0	8844
BWP_Mig	scaffold_8603	1	100000	0.0833333333333333	1	23	276	253118
MP	scaffold_8603	1	100000	NA	0	0	0	25460
HP	scaffold_8603	1	100000	NA	0	0	0	2010
BWP_Res	scaffold_8606	1	100000	0.0976430976430976	18	116	1188	34320
BWP_Mig	scaffold_8606	1	100000	0.0927162186326518	18	3111	33554	983804
MP	scaffold_8606	1	100000	0.0	10	0	1830	100390
HP	scaffold_8606	1	100000	0.0333333333333333	18	9	270	7800
BWP_Res	scaffold_8618	1	100000	NA	0	0	0	132
BWP_Mig	scaffold_8618	1	100000	NA	0	0	0	3782
MP	scaffold_8618	1	100000	NA	0	0	0	380
HP	scaffold_8618	1	100000	0.6	2	18	30	0
BWP_Res	scaffold_8624	1	100000	0.0	10	0	660	19602
BWP_Mig	scaffold_8624	1	100000	0.045281823939202	12	858	18948	561589
MP	scaffold_8624	1	100000	0.1118421052631579	12	255	2280	56050
HP	scaffold_8624	1	100000	0.0	8	0	120	4485
BWP_Res	scaffold_8636	1	100000	0.1767676767676767	3	35	198	12276
BWP_Mig	scaffold_8636	1	100000	0.0966548999831904	4	575	5949	351450
MP	scaffold_8636	1	100000	0.0275362318840579	4	19	690	35220
HP	scaffold_8636	1	100000	NA	0	0	0	2835
BWP_Res	scaffold_8638	1	100000	0.0138888888888888	12	11	792	9900
BWP_Mig	scaffold_8638	1	100000	0.013088313061872	12	297	22692	283650
MP	scaffold_8638	1	100000	0.0	12	0	2280	28500
HP	scaffold_8638	1	100000	0.1277777777777777	12	23	180	2250
BWP_Res	scaffold_8640	1	100000	NA	0	0	0	23694
BWP_Mig	scaffold_8640	1	100000	0.0	1	0	276	678593
MP	scaffold_8640	1	100000	NA	0	0	0	68210
HP	scaffold_8640	1	100000	0.0	1	0	15	5370
BWP_Res	scaffold_8647	1	100000	NA	0	0	0	660
BWP_Mig	scaffold_8647	1	100000	NA	0	0	0	18910
MP	scaffold_8647	1	100000	NA	0	0	0	1900
HP	scaffold_8647	1	100000	NA	0	0	0	150
BWP_Res	scaffold_8654	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8654	1	100000	NA	0	0	0	9455
MP	scaffold_8654	1	100000	NA	0	0	0	950
HP	scaffold_8654	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8656	1	100000	0.2055555555555555	4	37	180	8664
BWP_Mig	scaffold_8656	1	100000	0.2038068709377901	4	439	2154	251240
MP	scaffold_8656	1	100000	NA	0	0	0	25460
HP	scaffold_8656	1	100000	NA	0	0	0	2010
BWP_Res	scaffold_8658	1	100000	0.2235772357723577	5	55	246	26550
BWP_Mig	scaffold_8658	1	100000	0.2117962466487935	5	1027	4849	762897
MP	scaffold_8658	1	100000	0.0	4	0	583	76557
HP	scaffold_8658	1	100000	NA	0	0	0	6090
BWP_Res	scaffold_8665	1	100000	0.2	1	9	45	153
BWP_Mig	scaffold_8665	1	100000	NA	0	0	0	5673
MP	scaffold_8665	1	100000	NA	0	0	0	570
HP	scaffold_8665	1	100000	NA	0	0	0	45
BWP_Res	scaffold_8677	1	100000	0.0	2	0	132	14520
BWP_Mig	scaffold_8677	1	100000	0.0	2	0	3661	416141
MP	scaffold_8677	1	100000	0.0	1	0	190	41990
HP	scaffold_8677	1	100000	0.0	2	0	30	3300
BWP_Res	scaffold_8686	1	100000	NA	0	0	0	18018
BWP_Mig	scaffold_8686	1	100000	0.0755428422831881	7	581	7691	508552
MP	scaffold_8686	1	100000	0.0125944584382871	8	15	1191	50679
HP	scaffold_8686	1	100000	0.0666666666666666	5	5	75	4020
BWP_Res	scaffold_8687	1	100000	0.0124716553287981	14	11	882	55416
BWP_Mig	scaffold_8687	1	100000	0.0421504290762241	13	668	15848	1597175
MP	scaffold_8687	1	100000	0.1263888888888888	6	91	720	161350
HP	scaffold_8687	1	100000	0.0933333333333333	15	21	225	12570
BWP_Res	scaffold_8693	1	100000	0.0440771349862259	11	32	726	13464
BWP_Mig	scaffold_8693	1	100000	0.0156673114119922	11	324	20680	385885
MP	scaffold_8693	1	100000	0.0	11	0	2090	38760
HP	scaffold_8693	1	100000	0.0	11	0	165	3060
BWP_Res	scaffold_8695	1	100000	0.3787878787878788	3	75	198	16632
BWP_Mig	scaffold_8695	1	100000	0.0	1	0	276	481929
MP	scaffold_8695	1	100000	NA	0	0	0	48450
HP	scaffold_8695	1	100000	NA	0	0	0	3825
BWP_Res	scaffold_8698	1	100000	NA	0	0	0	9504
BWP_Mig	scaffold_8698	1	100000	NA	0	0	0	272304
MP	scaffold_8698	1	100000	NA	0	0	0	27360
HP	scaffold_8698	1	100000	NA	0	0	0	2160
BWP_Res	scaffold_8701	1	100000	0.5303030303030303	1	35	66	9240
BWP_Mig	scaffold_8701	1	100000	NA	0	0	0	266631
MP	scaffold_8701	1	100000	NA	0	0	0	26790
HP	scaffold_8701	1	100000	NA	0	0	0	2115
BWP_Res	scaffold_8709	1	100000	0.0	3	0	177	26487
BWP_Mig	scaffold_8709	1	100000	0.1233974358974359	3	154	1248	762716
MP	scaffold_8709	1	100000	0.0	1	0	120	76640
HP	scaffold_8709	1	100000	NA	0	0	0	6060
BWP_Res	scaffold_8710	1	100000	0.3404255319148936	8	144	423	27363
BWP_Mig	scaffold_8710	1	100000	0.106847637514032	9	1047	9799	786312
MP	scaffold_8710	1	100000	0.0113568439928272	9	19	1673	78317
HP	scaffold_8710	1	100000	0.1444444444444444	6	13	90	6225
BWP_Res	scaffold_8711	1	100000	0.1126596980255516	14	97	861	15507
BWP_Mig	scaffold_8711	1	100000	0.0943122903324184	14	2474	26232	442736
MP	scaffold_8711	1	100000	0.0	14	0	2660	44460
HP	scaffold_8711	1	100000	0.0	14	0	210	3510
BWP_Res	scaffold_8718	1	100000	0.0333333333333333	6	9	270	8244
BWP_Mig	scaffold_8718	1	100000	NA	0	0	0	243939
MP	scaffold_8718	1	100000	0.2529610829103215	7	299	1182	23328
HP	scaffold_8718	1	100000	0.0	1	0	15	1920
BWP_Res	scaffold_8719	1	100000	0.1493333333333333	6	56	375	22131
BWP_Mig	scaffold_8719	1	100000	0.1860938504392543	5	1737	9334	635497
MP	scaffold_8719	1	100000	0.0326382592928377	6	36	1103	63687
HP	scaffold_8719	1	100000	0.2	6	18	90	5025
BWP_Res	scaffold_8722	1	100000	NA	0	0	0	132
BWP_Mig	scaffold_8722	1	100000	0.1594202898550724	1	44	276	3506
MP	scaffold_8722	1	100000	NA	0	0	0	380
HP	scaffold_8722	1	100000	NA	0	0	0	30
BWP_Res	scaffold_8725	1	100000	0.5060975609756098	10	249	492	21948
BWP_Mig	scaffold_8725	1	100000	0.1594202898550724	2	88	552	642388
MP	scaffold_8725	1	100000	0.0	2	0	306	64294
HP	scaffold_8725	1	100000	0.2666666666666666	2	8	30	5070
BWP_Res	scaffold_8728	1	100000	0.1764705882352941	13	144	816	49278
BWP_Mig	scaffold_8728	1	100000	0.2059670243391782	10	2361	11463	1423806
MP	scaffold_8728	1	100000	0.0	4	0	760	143450
HP	scaffold_8728	1	100000	0.1333333333333333	4	8	60	11325
BWP_Res	scaffold_8730	1	100000	0.0529411764705882	9	27	510	34998
BWP_Mig	scaffold_8730	1	100000	0.1134275133726512	9	1654	14582	1002776
MP	scaffold_8730	1	100000	0.1160471441523118	6	128	1103	101117
HP	scaffold_8730	1	100000	0.6	2	18	30	8040
BWP_Res	scaffold_8734	1	100000	NA	0	0	0	8118
BWP_Mig	scaffold_8734	1	100000	NA	0	0	0	232593
MP	scaffold_8734	1	100000	NA	0	0	0	23370
HP	scaffold_8734	1	100000	NA	0	0	0	1845
BWP_Res	scaffold_8736	1	100000	0.0416666666666666	4	11	264	42570
BWP_Mig	scaffold_8736	1	100000	0.1383847549909256	4	915	6612	1220647
MP	scaffold_8736	1	100000	0.0899031811894882	4	65	723	122587
HP	scaffold_8736	1	100000	NA	0	0	0	9735
BWP_Res	scaffold_8737	1	100000	NA	0	0	0	10032
BWP_Mig	scaffold_8737	1	100000	NA	0	0	0	287432
MP	scaffold_8737	1	100000	NA	0	0	0	28880
HP	scaffold_8737	1	100000	NA	0	0	0	2280
BWP_Res	scaffold_8741	1	100000	0.1104536489151873	8	56	507	12033
BWP_Mig	scaffold_8741	1	100000	0.0708655506343367	8	944	13321	345969
MP	scaffold_8741	1	100000	0.0	8	0	1520	34580
HP	scaffold_8741	1	100000	0.1083333333333333	8	13	120	2730
BWP_Res	scaffold_8745	1	100000	0.0	4	0	243	24243
BWP_Mig	scaffold_8745	1	100000	0.4818361955085865	4	1459	3028	698533
MP	scaffold_8745	1	100000	NA	0	0	0	70490
HP	scaffold_8745	1	100000	NA	0	0	0	5565
BWP_Res	scaffold_8748	1	100000	0.1233766233766233	14	114	924	55638
BWP_Mig	scaffold_8748	1	100000	0.0822533721237767	13	1555	18905	1601682
MP	scaffold_8748	1	100000	0.0	12	0	2210	160620
HP	scaffold_8748	1	100000	0.1454545454545454	11	24	165	12690
BWP_Res	scaffold_8752	1	100000	0.0658436213991769	4	16	243	8733
BWP_Mig	scaffold_8752	1	100000	0.0629588839941262	5	343	5448	251728
MP	scaffold_8752	1	100000	0.0416666666666666	3	15	360	25480
HP	scaffold_8752	1	100000	0.36	20	108	300	1740
BWP_Res	scaffold_8760	1	100000	0.2464985994397759	7	88	357	49935
BWP_Mig	scaffold_8760	1	100000	0.2898550724637681	1	80	276	1440666
MP	scaffold_8760	1	100000	0.0229709035222052	4	15	653	144127
HP	scaffold_8760	1	100000	0.0	1	0	15	11415
BWP_Res	scaffold_8765	1	100000	0.5555555555555556	1	25	45	45165
BWP_Mig	scaffold_8765	1	100000	0.235956416464891	12	1949	8260	1287075
MP	scaffold_8765	1	100000	0.1625	2	39	240	129910
HP	scaffold_8765	1	100000	0.0	1	0	15	10260
BWP_Res	scaffold_8766	1	100000	0.1	2	9	90	59244
BWP_Mig	scaffold_8766	1	100000	0.1507660167130919	9	866	5744	1694265
MP	scaffold_8766	1	100000	0.0114068441064638	9	15	1315	169495
HP	scaffold_8766	1	100000	NA	0	0	0	13485
BWP_Res	scaffold_8771	1	100000	0.0508474576271186	3	9	177	32559
BWP_Mig	scaffold_8771	1	100000	0.0966101694915254	2	342	3540	934396
MP	scaffold_8771	1	100000	0.0507936507936507	7	64	1260	92980
HP	scaffold_8771	1	100000	0.0	4	0	60	7380
BWP_Res	scaffold_8773	1	100000	0.0	2	0	90	31788
BWP_Mig	scaffold_8773	1	100000	0.3733480176211454	2	678	1816	911537
MP	scaffold_8773	1	100000	NA	0	0	0	91770
HP	scaffold_8773	1	100000	NA	0	0	0	7245
BWP_Res	scaffold_8778	1	100000	0.027027027027027	6	9	333	23163
BWP_Mig	scaffold_8778	1	100000	0.0483532934131736	9	646	13360	659836
MP	scaffold_8778	1	100000	0.1330777656078861	10	243	1826	65814
HP	scaffold_8778	1	100000	0.375	8	45	120	5220
BWP_Res	scaffold_8784	1	100000	0.2083333333333333	4	55	264	24354
BWP_Mig	scaffold_8784	1	100000	0.1085119412124923	6	886	8165	697178
MP	scaffold_8784	1	100000	0.0	6	0	1140	69730
HP	scaffold_8784	1	100000	NA	0	0	0	5595
BWP_Res	scaffold_8785	1	100000	0.1498316498316498	9	89	594	9372
BWP_Mig	scaffold_8785	1	100000	0.1952383866821715	10	3190	16339	269202
MP	scaffold_8785	1	100000	0.0	9	0	1710	26980
HP	scaffold_8785	1	100000	0.0666666666666666	9	9	135	2130
BWP_Res	scaffold_8797	1	100000	0.3582089552238806	4	72	201	36957
BWP_Mig	scaffold_8797	1	100000	0.0	1	0	1770	1062863
MP	scaffold_8797	1	100000	0.1895113230035756	5	159	839	106131
HP	scaffold_8797	1	100000	NA	0	0	0	8445
BWP_Res	scaffold_8801	1	100000	NA	0	0	0	198
BWP_Mig	scaffold_8801	1	100000	NA	0	0	0	5673
MP	scaffold_8801	1	100000	NA	0	0	0	570
HP	scaffold_8801	1	100000	NA	0	0	0	45
BWP_Res	scaffold_8803	1	100000	0.096045197740113	9	51	531	61179
BWP_Mig	scaffold_8803	1	100000	0.1074413697963158	14	1324	12323	1755762
MP	scaffold_8803	1	100000	0.0625	8	95	1520	176130
HP	scaffold_8803	1	100000	0.075	8	9	120	13905
BWP_Res	scaffold_8804	1	100000	0.0875420875420875	9	52	594	9438
BWP_Mig	scaffold_8804	1	100000	0.1811260128527521	9	2593	14316	273116
MP	scaffold_8804	1	100000	NA	0	0	0	28880
HP	scaffold_8804	1	100000	NA	0	0	0	2280
BWP_Res	scaffold_8809	1	100000	NA	0	0	0	10164
BWP_Mig	scaffold_8809	1	100000	0.1572327044025157	6	575	3657	287557
MP	scaffold_8809	1	100000	0.0270676691729323	7	36	1330	27930
HP	scaffold_8809	1	100000	NA	0	0	0	2310
BWP_Res	scaffold_8820	1	100000	0.2651515151515151	2	35	132	18480
BWP_Mig	scaffold_8820	1	100000	0.3242753623188406	2	179	552	532710
MP	scaffold_8820	1	100000	NA	0	0	0	53580
HP	scaffold_8820	1	100000	NA	0	0	0	4230
BWP_Res	scaffold_8823	1	100000	0.1068840579710145	9	59	552	36276
BWP_Mig	scaffold_8823	1	100000	0.1869089834515366	12	2530	13536	1041642
MP	scaffold_8823	1	100000	0.0526315789473684	7	70	1330	104690
HP	scaffold_8823	1	100000	0.0476190476190476	7	5	105	8265
BWP_Res	scaffold_8830	1	100000	NA	0	0	0	9306
BWP_Mig	scaffold_8830	1	100000	NA	0	0	0	266631
MP	scaffold_8830	1	100000	NA	0	0	0	26790
HP	scaffold_8830	1	100000	NA	0	0	0	2115
BWP_Res	scaffold_8831	1	100000	0.2922480620155038	24	377	1290	24318
BWP_Mig	scaffold_8831	1	100000	0.1448395797842135	21	4081	28176	705532
MP	scaffold_8831	1	100000	0.0822368421052631	8	125	1520	72200
HP	scaffold_8831	1	100000	NA	0	0	0	5820
BWP_Res	scaffold_8834	1	100000	0.2681451612903225	27	399	1488	20094
BWP_Mig	scaffold_8834	1	100000	0.099946949602122	14	942	9425	608932
MP	scaffold_8834	1	100000	0.0	8	0	960	61170
HP	scaffold_8834	1	100000	0.0666666666666666	5	5	75	4830
BWP_Res	scaffold_8841	1	100000	NA	0	0	0	462
BWP_Mig	scaffold_8841	1	100000	NA	0	0	0	13237
MP	scaffold_8841	1	100000	NA	0	0	0	1330
HP	scaffold_8841	1	100000	0.6	7	63	105	0
BWP_Res	scaffold_8844	1	100000	0.3611111111111111	5	104	288	8292
BWP_Mig	scaffold_8844	1	100000	NA	0	0	0	245830
MP	scaffold_8844	1	100000	NA	0	0	0	24700
HP	scaffold_8844	1	100000	NA	0	0	0	1950
BWP_Res	scaffold_8850	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8850	1	100000	NA	0	0	0	9455
MP	scaffold_8850	1	100000	NA	0	0	0	950
HP	scaffold_8850	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8855	1	100000	0.0511363636363636	8	27	528	10428
BWP_Mig	scaffold_8855	1	100000	0.0743651753325272	8	1107	14886	299020
MP	scaffold_8855	1	100000	0.0	8	0	1520	30020
HP	scaffold_8855	1	100000	0.0416666666666666	8	5	120	2370
BWP_Res	scaffold_8856	1	100000	0.0692640692640692	7	32	462	12144
BWP_Mig	scaffold_8856	1	100000	0.0266104294478527	16	347	13040	348141
MP	scaffold_8856	1	100000	0.0328947368421052	16	100	3040	33250
HP	scaffold_8856	1	100000	0.0333333333333333	16	8	240	2625
BWP_Res	scaffold_8865	1	100000	0.1412429378531073	6	50	354	9216
BWP_Mig	scaffold_8865	1	100000	0.2133259709184612	6	2318	10866	263329
MP	scaffold_8865	1	100000	0.1736842105263158	6	198	1140	26410
HP	scaffold_8865	1	100000	NA	0	0	0	2175
BWP_Res	scaffold_8866	1	100000	0.1440329218106996	4	35	243	13617
BWP_Mig	scaffold_8866	1	100000	0.1443046820405311	4	826	5724	391386
MP	scaffold_8866	1	100000	NA	0	0	0	39900
HP	scaffold_8866	1	100000	NA	0	0	0	3150
BWP_Res	scaffold_8870	1	100000	0.0888888888888888	4	16	180	9192
BWP_Mig	scaffold_8870	1	100000	0.1307872455413439	5	726	5551	262971
MP	scaffold_8870	1	100000	0.1333333333333333	4	64	480	26500
HP	scaffold_8870	1	100000	0.0	4	0	60	2070
BWP_Res	scaffold_8876	1	100000	NA	0	0	0	264
BWP_Mig	scaffold_8876	1	100000	NA	0	0	0	7564
MP	scaffold_8876	1	100000	NA	0	0	0	760
HP	scaffold_8876	1	100000	NA	0	0	0	60
BWP_Res	scaffold_8877	1	100000	NA	0	0	0	462
BWP_Mig	scaffold_8877	1	100000	NA	0	0	0	13237
MP	scaffold_8877	1	100000	NA	0	0	0	1330
HP	scaffold_8877	1	100000	NA	0	0	0	105
BWP_Res	scaffold_8885	1	100000	NA	0	0	0	14256
BWP_Mig	scaffold_8885	1	100000	NA	0	0	0	408456
MP	scaffold_8885	1	100000	0.125	4	60	480	40560
HP	scaffold_8885	1	100000	0.2666666666666666	4	16	60	3180
BWP_Res	scaffold_8887	1	100000	NA	0	0	0	9570
BWP_Mig	scaffold_8887	1	100000	NA	0	0	0	274195
MP	scaffold_8887	1	100000	NA	0	0	0	27550
HP	scaffold_8887	1	100000	NA	0	0	0	2175
BWP_Res	scaffold_8899	1	100000	NA	0	0	0	8712
BWP_Mig	scaffold_8899	1	100000	NA	0	0	0	249612
MP	scaffold_8899	1	100000	NA	0	0	0	25080
HP	scaffold_8899	1	100000	NA	0	0	0	1980
BWP_Res	scaffold_8902	1	100000	0.0	2	0	111	8139
BWP_Mig	scaffold_8902	1	100000	0.0663615560640732	4	116	1748	234627
MP	scaffold_8902	1	100000	NA	0	0	0	23750
HP	scaffold_8902	1	100000	NA	0	0	0	1875
BWP_Res	scaffold_8903	1	100000	0.0	1	0	66	13464
BWP_Mig	scaffold_8903	1	100000	0.0	1	0	1891	385764
MP	scaffold_8903	1	100000	0.5263157894736842	1	100	190	38760
HP	scaffold_8903	1	100000	NA	0	0	0	3075
BWP_Res	scaffold_8909	1	100000	0.0	1	0	66	13200
BWP_Mig	scaffold_8909	1	100000	0.0	1	0	1891	378200
MP	scaffold_8909	1	100000	0.1596491228070175	3	91	570	37620
HP	scaffold_8909	1	100000	0.0	3	0	45	2970
BWP_Res	scaffold_8914	1	100000	NA	0	0	0	1056
BWP_Mig	scaffold_8914	1	100000	NA	0	0	0	30256
MP	scaffold_8914	1	100000	NA	0	0	0	3040
HP	scaffold_8914	1	100000	0.6	1	9	15	225
BWP_Res	scaffold_8915	1	100000	0.2892561983471074	11	210	726	20790
BWP_Mig	scaffold_8915	1	100000	0.0	5	0	9455	607011
MP	scaffold_8915	1	100000	0.0	2	0	380	61560
HP	scaffold_8915	1	100000	0.5333333333333333	4	32	60	4830
BWP_Res	scaffold_8919	1	100000	NA	0	0	0	264
BWP_Mig	scaffold_8919	1	100000	NA	0	0	0	7564
MP	scaffold_8919	1	100000	NA	0	0	0	760
HP	scaffold_8919	1	100000	NA	0	0	0	60
BWP_Res	scaffold_8921	1	100000	0.1161616161616161	12	92	792	13464
BWP_Mig	scaffold_8921	1	100000	0.1772517886896011	12	3617	20406	388050
MP	scaffold_8921	1	100000	0.0	12	0	2280	38760
HP	scaffold_8921	1	100000	0.1055555555555555	12	19	180	3060
BWP_Res	scaffold_8923	1	100000	0.1034103410341034	16	94	909	24039
BWP_Mig	scaffold_8923	1	100000	0.1665695197955432	19	3715	22303	692495
MP	scaffold_8923	1	100000	NA	0	0	0	71820
HP	scaffold_8923	1	100000	NA	0	0	0	5670
BWP_Res	scaffold_8930	1	100000	NA	0	0	0	66
BWP_Mig	scaffold_8930	1	100000	NA	0	0	0	1891
MP	scaffold_8930	1	100000	NA	0	0	0	190
HP	scaffold_8930	1	100000	NA	0	0	0	15
BWP_Res	scaffold_8936	1	100000	0.1496149614961496	16	136	909	38031
BWP_Mig	scaffold_8936	1	100000	0.1921473245309242	20	3318	17268	1098422
MP	scaffold_8936	1	100000	0.0653153153153153	15	145	2220	109880
HP	scaffold_8936	1	100000	0.0	11	0	165	8685
BWP_Res	scaffold_8937	1	100000	NA	0	0	0	66
BWP_Mig	scaffold_8937	1	100000	NA	0	0	0	1891
MP	scaffold_8937	1	100000	NA	0	0	0	190
HP	scaffold_8937	1	100000	NA	0	0	0	15
BWP_Res	scaffold_8938	1	100000	0.0639730639730639	9	38	594	13134
BWP_Mig	scaffold_8938	1	100000	0.0940125741817968	9	1600	17019	376309
MP	scaffold_8938	1	100000	0.0	9	0	1710	37810
HP	scaffold_8938	1	100000	0.1333333333333333	9	18	135	2985
BWP_Res	scaffold_8947	1	100000	0.2138047138047138	9	127	594	8382
BWP_Mig	scaffold_8947	1	100000	0.2991527899503359	8	1024	3423	253753
MP	scaffold_8947	1	100000	NA	0	0	0	25840
HP	scaffold_8947	1	100000	NA	0	0	0	2040
BWP_Res	scaffold_8956	1	100000	0.0	6	0	396	12144
BWP_Mig	scaffold_8956	1	100000	0.0	6	0	11346	347944
MP	scaffold_8956	1	100000	0.0	6	0	1140	34960
HP	scaffold_8956	1	100000	0.3	6	27	90	2760
BWP_Res	scaffold_8959	1	100000	NA	0	0	0	594
BWP_Mig	scaffold_8959	1	100000	NA	0	0	0	17019
MP	scaffold_8959	1	100000	NA	0	0	0	1710
HP	scaffold_8959	1	100000	0.6	1	9	15	120
BWP_Res	scaffold_8963	1	100000	0.4666666666666667	4	84	180	480
BWP_Mig	scaffold_8963	1	100000	NA	0	0	0	18910
MP	scaffold_8963	1	100000	NA	0	0	0	1900
HP	scaffold_8963	1	100000	NA	0	0	0	150
BWP_Res	scaffold_8966	1	100000	0.1363636363636363	4	36	264	72600
BWP_Mig	scaffold_8966	1	100000	0.2260550458715596	8	1232	5450	2082214
MP	scaffold_8966	1	100000	0.1387126019945603	6	153	1103	208657
HP	scaffold_8966	1	100000	NA	0	0	0	16560
BWP_Res	scaffold_8974	1	100000	0.3674242424242424	4	97	264	19800
BWP_Mig	scaffold_8974	1	100000	0.0384615384615384	2	102	2652	572212
MP	scaffold_8974	1	100000	NA	0	0	0	57760
HP	scaffold_8974	1	100000	0.0	1	0	15	4545
BWP_Res	scaffold_8975	1	100000	0.0	1	0	66	18480
BWP_Mig	scaffold_8975	1	100000	0.0	1	0	1891	529480
MP	scaffold_8975	1	100000	NA	0	0	0	53390
HP	scaffold_8975	1	100000	0.0	1	0	15	4200
BWP_Res	scaffold_8979	1	100000	0.2132616487455197	11	119	558	49338
BWP_Mig	scaffold_8979	1	100000	0.0819202292811081	5	343	4187	1425409
MP	scaffold_8979	1	100000	0.0833333333333333	3	30	360	143280
HP	scaffold_8979	1	100000	0.1703703703703703	9	23	135	11205
BWP_Res	scaffold_8987	1	100000	0.1045454545454545	10	69	660	13596
BWP_Mig	scaffold_8987	1	100000	0.1737037241989928	10	3139	18071	390385
MP	scaffold_8987	1	100000	0.0805860805860805	10	110	1365	39675
HP	scaffold_8987	1	100000	NA	0	0	0	3240
BWP_Res	scaffold_8988	1	100000	0.0969696969696969	5	32	330	14124
BWP_Mig	scaffold_8988	1	100000	0.0970287836583101	5	836	8616	405513
MP	scaffold_8988	1	100000	0.0	5	0	765	40845
HP	scaffold_8988	1	100000	0.0	5	0	75	3210
BWP_Res	scaffold_8989	1	100000	NA	0	0	0	9570
BWP_Mig	scaffold_8989	1	100000	NA	0	0	0	274195
MP	scaffold_8989	1	100000	NA	0	0	0	27550
HP	scaffold_8989	1	100000	NA	0	0	0	2175
BWP_Res	scaffold_8994	1	100000	NA	0	0	0	9174
BWP_Mig	scaffold_8994	1	100000	NA	0	0	0	262849
MP	scaffold_8994	1	100000	NA	0	0	0	26410
HP	scaffold_8994	1	100000	NA	0	0	0	2085
BWP_Res	scaffold_9003	1	100000	NA	0	0	0	198
BWP_Mig	scaffold_9003	1	100000	NA	0	0	0	5673
MP	scaffold_9003	1	100000	NA	0	0	0	570
HP	scaffold_9003	1	100000	NA	0	0	0	45
BWP_Res	scaffold_9014	1	100000	NA	0	0	0	462
